name	covid_rate	tx2019	tx2020	covid_norm	tx2019_norm	tx2020_norm
Alentejo	235	-1	-1	0	-1	-1
Algarve	346	-1	-1	0.00706241649169689	-1	-1
Área Metropolitana de Lisboa	7242	76	41	0.445822994210091	1	0.507042253521127
Centro	3581	36	27	0.212890500731692	0.436619718309859	0.309859154929577
Norte	15952	33	5	1	0.394366197183099	0
